"Dataset","GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display","Numeric","Low","High","Comments"
"CYCU","WHS7_104","PUBLISHED","2001","EMR","YEM","14.1","14.12",,,
"CYCU","WHS7_104","PUBLISHED","1997","SEAR","THA","54.0","54.03",,,
"CYCU","WHS7_108","PUBLISHED","2001","EUR","AZE","20.7","20.65",,,
"CYCU","WHS7_105","PUBLISHED","1996","AFR","SWZ","184.4","184.37",,,
"CYCU","WHS7_156","PUBLISHED","1996","AMR","DOM","111.6","111.62",,,
"CYCU","WHS7_156","PUBLISHED","2008","AMR","ECU","268.4","268.4",,,
"CYCU","WHS7_156","PUBLISHED","2010","AMR","HTI","44.9","44.93",,,
"CYCU","WHS7_105","PUBLISHED","2004","EUR","TKM","151.0","151.01",,,
"CYCU","WHS7_108","PUBLISHED","2005","SEAR","MMR","1.8","1.76",,,
"CYCU","WHS7_156","PUBLISHED","1995","EUR","SVN","784.8","784.76",,,
"CYCU","WHS7_104","PUBLISHED","2007","AFR","BDI","6.2","6.16",,,
"CYCU","WHS7_108","PUBLISHED","1997","AFR","BFA","13.8","13.81",,,
"CYCU","WHS7_108","PUBLISHED","2006","AFR","LSO","53.7","53.75",,,
"CYCU","WHS7_105","PUBLISHED","2009","AMR","VEN","710.6","710.56",,,
"CYCU","WHS7_108","PUBLISHED","1995","EUR","HUN","553.4","553.35",,,
"CYCU","WHS7_156","PUBLISHED","2008","EUR","DNK","6395.0","6394.97",,,
"CYCU","WHS7_104","PUBLISHED","2000","EUR","EST","165.3","165.25",,,
"CYCU","WHS7_156","PUBLISHED","2007","AFR","AGO","115.5","115.46",,,
"CYCU","WHS7_105","PUBLISHED","1998","WPR","NIU","297.5","297.53",,,
"CYCU","WHS7_156","PUBLISHED","2003","WPR","PLW","680.5","680.52",,,
"CYCU","WHS7_108","PUBLISHED","2009","EMR","QAT","1540.7","1540.73",,,
"CYCU","WHS7_105","PUBLISHED","1997","EMR","IRN","247.8","247.75",,,
"CYCU","WHS7_156","PUBLISHED","1997","EMR","KWT","685.4","685.39",,,
"CYCU","WHS7_105","PUBLISHED","2007","EUR","CYP","1735.7","1735.72",,,
"CYCU","WHS7_105","PUBLISHED","2009","EUR","DEU","4182.1","4182.06",,,
"CYCU","WHS7_108","PUBLISHED","2011","EUR","LTU","953.9","953.88",,,
"CYCU","WHS7_108","PUBLISHED","2005","EUR","SVN","1424.1","1424.08",,,
"CYCU","WHS7_105","PUBLISHED","2007","EUR","UZB","133.5","133.53",,,
"CYCU","WHS7_104","PUBLISHED","2010","AFR","GIN","8.8","8.76",,,
"CYCU","WHS7_104","PUBLISHED","1998","AFR","LSO","14.7","14.72",,,
"CYCU","WHS7_105","PUBLISHED","2004","AFR","MDG","39.4","39.37",,,
"CYCU","WHS7_105","PUBLISHED","2001","AFR","TZA","27.9","27.94",,,
"CYCU","WHS7_156","PUBLISHED","2000","AFR","ZMB","18.2","18.18",,,
"CYCU","WHS7_104","PUBLISHED","2008","WPR","BRN","747.8","747.75",,,
"CYCU","WHS7_104","PUBLISHED","2003","EMR","IRN","44.3","44.28",,,
"CYCU","WHS7_108","PUBLISHED","1998","EUR","ARM","29.2","29.22",,,
"CYCU","WHS7_108","PUBLISHED","2003","EUR","TUR","337.5","337.53",,,
"CYCU","WHS7_156","PUBLISHED","2005","AFR","ETH","6.6","6.63",,,
"CYCU","WHS7_156","PUBLISHED","2009","AMR","HND","172.6","172.64",,,
"CYCU","WHS7_105","PUBLISHED","2012","EUR","ESP","3144.9","3144.92",,,
"CYCU","WHS7_108","PUBLISHED","2001","WPR","VUT","90.5","90.46",,,
"CYCU","WHS7_105","PUBLISHED","1996","EUR","KGZ","60.9","60.87",,,
"CYCU","WHS7_105","PUBLISHED","2002","EUR","NLD","2840.7","2840.69",,,
"CYCU","WHS7_156","PUBLISHED","2003","AFR","GHA","18.2","18.23",,,
"CYCU","WHS7_104","PUBLISHED","2003","SEAR","LKA","15.9","15.93",,,
"CYCU","WHS7_108","PUBLISHED","2003","WPR","KOR","548.2","548.18",,,
"CYCU","WHS7_108","PUBLISHED","2009","EUR","NOR","4525.1","4525.1",,,
"CYCU","WHS7_156","PUBLISHED","1995","EUR","UZB","29.7","29.73",,,
"CYCU","WHS7_105","PUBLISHED","2004","WPR","KHM","92.6","92.6",,,
"CYCU","WHS7_156","PUBLISHED","1999","WPR","MNG","18.0","17.97",,,
"CYCU","WHS7_105","PUBLISHED","2005","AMR","PRY","253.1","253.11",,,
"CYCU","WHS7_108","PUBLISHED","2011","EMR","KWT","1075.3","1075.35",,,
"CYCU","WHS7_105","PUBLISHED","2001","AFR","KEN","54.3","54.33",,,
"CYCU","WHS7_104","PUBLISHED","2003","AMR","ATG","306.3","306.3",,,
"CYCU","WHS7_108","PUBLISHED","2001","EUR","AUT","2199.2","2199.16",,,
"CYCU","WHS7_104","PUBLISHED","1998","AMR","VEN","57.0","57.02",,,
"CYCU","WHS7_105","PUBLISHED","2011","EUR","DEU","4473.8","4473.84",,,
"CYCU","WHS7_156","PUBLISHED","2006","EMR","SAU","537.4","537.44",,,
"CYCU","WHS7_105","PUBLISHED","1996","AFR","SLE","96.0","96.01",,,
"CYCU","WHS7_104","PUBLISHED","1999","AMR","CAN","1355.5","1355.49",,,
"CYCU","WHS7_105","PUBLISHED","2003","EUR","HRV","864.6","864.62",,,
"CYCU","WHS7_105","PUBLISHED","2010","WPR","KHM","125.1","125.12",,,
"CYCU","WHS7_108","PUBLISHED","2000","WPR","KOR","374.8","374.79",,,
"CYCU","WHS7_104","PUBLISHED","2004","WPR","SGP","268.9","268.87",,,
"CYCU","WHS7_108","PUBLISHED","2004","SEAR","BGD","13.1","13.07",,,
"CYCU","WHS7_108","PUBLISHED","2008","SEAR","TLS","86.9","86.92",,,
"CYCU","WHS7_156","PUBLISHED","2002","AFR","BEN","16.2","16.19",,,
"CYCU","WHS7_104","PUBLISHED","1996","AFR","NAM","97.3","97.27",,,
"CYCU","WHS7_104","PUBLISHED","2000","EMR","IRN","96.2","96.19",,,
"CYCU","WHS7_156","PUBLISHED","2007","EUR","LTU","725.0","724.95",,,
"CYCU","WHS7_156","PUBLISHED","2002","EMR","ARE","916.9","916.94",,,
"CYCU","WHS7_156","PUBLISHED","2012","AFR","COG","99.8","99.79",,,
"CYCU","WHS7_156","PUBLISHED","2004","AMR","HND","103.5","103.49",,,
"CYCU","WHS7_108","PUBLISHED","2006","AMR","KNA","405.6","405.63",,,
"CYCU","WHS7_105","PUBLISHED","2010","WPR","TON","220.0","219.99",,,
"CYCU","WHS7_104","PUBLISHED","2007","EMR","IRQ","66.4","66.35",,,
"CYCU","WHS7_104","PUBLISHED","2006","SEAR","MDV","177.8","177.75",,,
"CYCU","WHS7_108","PUBLISHED","1997","AMR","CHL","240.5","240.51",,,
"CYCU","WHS7_156","PUBLISHED","2002","AMR","SUR","160.7","160.65",,,
"CYCU","WHS7_156","PUBLISHED","2012","EUR","FRA","4690.0","4689.99",,,
"CYCU","WHS7_105","PUBLISHED","2000","AFR","GIN","43.2","43.21",,,
"CYCU","WHS7_104","PUBLISHED","1995","AMR","MEX","74.7","74.67",,,
"CYCU","WHS7_108","PUBLISHED","1996","EUR","ITA","1136.5","1136.47",,,
"CYCU","WHS7_108","PUBLISHED","1995","EMR","IRN","93.9","93.94",,,
"CYCU","WHS7_104","PUBLISHED","1998","WPR","KIR","55.8","55.8",,,
"CYCU","WHS7_108","PUBLISHED","2008","AFR","NGA","50.2","50.17",,,
"CYCU","WHS7_105","PUBLISHED","2007","AFR","KEN","67.9","67.85",,,
"CYCU","WHS7_108","PUBLISHED","2009","EMR","PAK","19.5","19.53",,,
"CYCU","WHS7_104","PUBLISHED","2004","EMR","ARE","588.4","588.4",,,
"CYCU","WHS7_105","PUBLISHED","2005","EUR","AUT","3504.5","3504.51",,,
"CYCU","WHS7_104","PUBLISHED","1998","AFR","CAF","4.0","3.97",,,
"CYCU","WHS7_156","PUBLISHED","1996","WPR","TUV","152.3","152.26",,,
"CYCU","WHS7_104","PUBLISHED","2007","WPR","AUS","2671","2670.99",,,
"CYCU","WHS7_156","PUBLISHED","2005","WPR","LAO","20.4","20.36",,,
"CYCU","WHS7_105","PUBLISHED","2009","EMR","IRQ","134.3","134.32",,,
"CYCU","WHS7_156","PUBLISHED","2011","EUR","ISR","2373.3","2373.27",,,
"CYCU","WHS7_156","PUBLISHED","2011","EUR","SWE","5418.8","5418.79",,,
"CYCU","WHS7_108","PUBLISHED","2000","EMR","BHR","518.1","518.08",,,
"CYCU","WHS7_105","PUBLISHED","2012","AFR","DZA","439.0","439.02",,,
"CYCU","WHS7_104","PUBLISHED","2001","AFR","MOZ","8.6","8.61",,,
"CYCU","WHS7_156","PUBLISHED","2001","AFR","SLE","40.3","40.32",,,
"CYCU","WHS7_108","PUBLISHED","1999","EMR","KWT","802.1","802.13",,,
"CYCU","WHS7_105","PUBLISHED","2002","WPR","AUS","2543.5","2543.45",,,
"CYCU","WHS7_108","PUBLISHED","2006","EUR","GRC","1618.8","1618.75",,,
"CYCU","WHS7_105","PUBLISHED","1995","EUR","FIN","1475.9","1475.86",,,
"CYCU","WHS7_105","PUBLISHED","2006","AMR","BHS","2177.9","2177.9",,,
"CYCU","WHS7_108","PUBLISHED","2011","WPR","KHM","30.3","30.29",,,
"CYCU","WHS7_108","PUBLISHED","2008","EUR","DNK","3434.8","3434.81",,,
"CYCU","WHS7_156","PUBLISHED","2005","EMR","OMN","331.0","330.96",,,
"CYCU","WHS7_105","PUBLISHED","1995","AFR","ERI","21.9","21.85",,,
"CYCU","WHS7_108","PUBLISHED","2010","AMR","BHS","1099.9","1099.9",,,
"CYCU","WHS7_105","PUBLISHED","1999","AFR","LSO","65.7","65.65",,,
"CYCU","WHS7_156","PUBLISHED","2000","AMR","BRB","601.9","601.88",,,
"CYCU","WHS7_104","PUBLISHED","1996","SEAR","IND","4.1","4.11",,,
"CYCU","WHS7_105","PUBLISHED","1995","WPR","SLB","78.2","78.16",,,
"CYCU","WHS7_156","PUBLISHED","2003","WPR","CHN","60.7","60.71",,,
"CYCU","WHS7_105","PUBLISHED","2006","SEAR","MMR","20.4","20.41",,,
"CYCU","WHS7_104","PUBLISHED","2011","EUR","MNE","303.7","303.67",,,
"CYCU","WHS7_105","PUBLISHED","2012","EMR","SDN","159.1","159.1",,,
"CYCU","WHS7_156","PUBLISHED","1999","AFR","BDI","6.9","6.91",,,
"CYCU","WHS7_108","PUBLISHED","1997","AFR","KEN","17.6","17.6",,,
"CYCU","WHS7_108","PUBLISHED","2008","AFR","BEN","32.5","32.49",,,
"CYCU","WHS7_105","PUBLISHED","2009","AFR","RWA","110.5","110.48",,,
"CYCU","WHS7_105","PUBLISHED","2008","AMR","GRD","657.8","657.78",,,
"CYCU","WHS7_156","PUBLISHED","1996","WPR","NRU","373.1","373.13",,,
"CYCU","WHS7_104","PUBLISHED","2000","AMR","USA","2061.9","2061.9",,,
"CYCU","WHS7_108","PUBLISHED","1999","EMR","SDN","8.6","8.59",,,
"CYCU","WHS7_105","PUBLISHED","2004","EMR","TUN","384.2","384.18",,,
"CYCU","WHS7_156","PUBLISHED","2005","WPR","FSM","285.1","285.12",,,
"CYCU","WHS7_104","PUBLISHED","2003","AFR","MRT","14.8","14.8",,,
"CYCU","WHS7_104","PUBLISHED","2011","SEAR","THA","166.2","166.21",,,
"CYCU","WHS7_104","PUBLISHED","1999","EMR","JOR","86.6","86.56",,,
"CYCU","WHS7_108","PUBLISHED","1999","SEAR","MDV","137.7","137.73",,,
"CYCU","WHS7_108","PUBLISHED","1998","EUR","IRL","1102.4","1102.39",,,
"CYCU","WHS7_156","PUBLISHED","1999","EUR","ITA","1607.4","1607.43",,,
"CYCU","WHS7_156","PUBLISHED","2004","AFR","TCD","23.3","23.3",,,
"CYCU","WHS7_108","PUBLISHED","2005","AFR","GHA","56.3","56.26",,,
"CYCU","WHS7_104","PUBLISHED","2003","AMR","SLV","86.3","86.26",,,
"CYCU","WHS7_108","PUBLISHED","2005","SEAR","LKA","66.8","66.78",,,
"CYCU","WHS7_108","PUBLISHED","1997","EUR","NLD","1299.9","1299.89",,,
"CYCU","WHS7_108","PUBLISHED","1998","AFR","COG","59.6","59.61",,,
"CYCU","WHS7_108","PUBLISHED","2007","AFR","COD","6.2","6.16",,,
"CYCU","WHS7_156","PUBLISHED","2010","EUR","PRT","2323.7","2323.68",,,
"CYCU","WHS7_156","PUBLISHED","2004","WPR","SLB","46.2","46.21",,,
"CYCU","WHS7_105","PUBLISHED","2000","WPR","TUV","225.3","225.32",,,
"CYCU","WHS7_104","PUBLISHED","1997","WPR","PHL","17.6","17.63",,,
"CYCU","WHS7_105","PUBLISHED","2004","EUR","UZB","94.0","93.98",,,
"CYCU","WHS7_105","PUBLISHED","2010","AMR","BLZ","432.9","432.93",,,
"CYCU","WHS7_104","PUBLISHED","1995","SEAR","MMR","0.5","0.45",,,
"CYCU","WHS7_104","PUBLISHED","2008","EUR","AND","2169.3","2169.27",,,
"CYCU","WHS7_108","PUBLISHED","2005","EUR","MLT","1348.9","1348.93",,,
"CYCU","WHS7_156","PUBLISHED","1995","WPR","VUT","43.2","43.22",,,
"CYCU","WHS7_156","PUBLISHED","2007","AFR","MRT","37.3","37.28",,,
"CYCU","WHS7_105","PUBLISHED","2005","AMR","ATG","827.2","827.18",,,
"CYCU","WHS7_108","PUBLISHED","2004","SEAR","PRK","39.4","39.41",,,
"CYCU","WHS7_156","PUBLISHED","1999","EUR","CHE","3841.3","3841.31",,,
"CYCU","WHS7_108","PUBLISHED","2007","EUR","ITA","2119.7","2119.72",,,
"CYCU","WHS7_108","PUBLISHED","2010","AMR","URY","739.5","739.52",,,
"CYCU","WHS7_156","PUBLISHED","2000","AMR","BRA","264.7","264.69",,,
"CYCU","WHS7_105","PUBLISHED","1998","AMR","PAN","465.7","465.65",,,
"CYCU","WHS7_104","PUBLISHED","2000","AMR","URY","421.8","421.84",,,
"CYCU","WHS7_156","PUBLISHED","2007","EUR","HUN","1037.6","1037.56",,,
"CYCU","WHS7_104","PUBLISHED","2005","AFR","MRT","18.0","17.99",,,
"CYCU","WHS7_108","PUBLISHED","2004","AMR","USA","2798.8","2798.83",,,
"CYCU","WHS7_156","PUBLISHED","2012","AMR","BLZ","259.5","259.46",,,
"CYCU","WHS7_108","PUBLISHED","1997","EMR","TUN","124.5","124.52",,,
"CYCU","WHS7_104","PUBLISHED","2000","AMR","BRA","106.7","106.68",,,
"CYCU","WHS7_105","PUBLISHED","2010","AMR","PAN","1163.4","1163.41",,,
"CYCU","WHS7_104","PUBLISHED","1997","EUR","BGR","45.8","45.77",,,
"CYCU","WHS7_108","PUBLISHED","2004","AFR","MLI","26.3","26.31",,,
"CYCU","WHS7_108","PUBLISHED","2009","AFR","CPV","126.1","126.1",,,
"CYCU","WHS7_105","PUBLISHED","2001","AFR","LSO","82.3","82.3",,,
"CYCU","WHS7_104","PUBLISHED","1997","AFR","MRT","11.5","11.49",,,
"CYCU","WHS7_105","PUBLISHED","1996","AMR","CRI","390.5","390.52",,,
"CYCU","WHS7_105","PUBLISHED","2004","AMR","GUY","131.9","131.93",,,
"CYCU","WHS7_108","PUBLISHED","2008","EMR","SDN","48.7","48.65",,,
"CYCU","WHS7_108","PUBLISHED","2000","EUR","FRA","2021.4","2021.4",,,
"CYCU","WHS7_104","PUBLISHED","2007","EMR","LBY","184.3","184.28",,,
"CYCU","WHS7_108","PUBLISHED","1998","AFR","TCD","11.6","11.58",,,
"CYCU","WHS7_105","PUBLISHED","1999","SEAR","NPL","46.6","46.61",,,
"CYCU","WHS7_104","PUBLISHED","1996","EUR","LTU","92.0","91.97",,,
"CYCU","WHS7_105","PUBLISHED","2001","EUR","SVK","664.7","664.66",,,
"CYCU","WHS7_105","PUBLISHED","2005","AFR","ERI","15.6","15.57",,,
"CYCU","WHS7_105","PUBLISHED","2002","AFR","NER","37.4","37.4",,,
"CYCU","WHS7_156","PUBLISHED","2002","AFR","STP","59.2","59.22",,,
"CYCU","WHS7_105","PUBLISHED","2008","WPR","SGP","2094.8","2094.81",,,
"CYCU","WHS7_105","PUBLISHED","2002","AMR","MEX","584.2","584.18",,,
"CYCU","WHS7_108","PUBLISHED","2005","EUR","LTU","564.0","563.97",,,
"CYCU","WHS7_108","PUBLISHED","1995","WPR","TON","77.9","77.86",,,
"CYCU","WHS7_156","PUBLISHED","1997","AMR","CRI","222.7","222.72",,,
"CYCU","WHS7_105","PUBLISHED","2008","WPR","MHL","406.5","406.51",,,
"CYCU","WHS7_105","PUBLISHED","1998","EUR","ALB","170.2","170.17",,,
"CYCU","WHS7_104","PUBLISHED","2001","EUR","DEU","1905.1","1905.06",,,
"CYCU","WHS7_105","PUBLISHED","1997","EUR","IRL","1376.9","1376.85",,,
"CYCU","WHS7_108","PUBLISHED","2000","EMR","MAR","32.1","32.15",,,
"CYCU","WHS7_104","PUBLISHED","2000","AFR","GHA","6.3","6.29",,,
"CYCU","WHS7_156","PUBLISHED","2002","AFR","TGO","14.2","14.24",,,
"CYCU","WHS7_108","PUBLISHED","2005","AMR","JAM","139.0","139.01",,,
"CYCU","WHS7_156","PUBLISHED","2011","WPR","MHL","566.5","566.52",,,
"CYCU","WHS7_105","PUBLISHED","2001","EMR","KWT","1313.3","1313.33",,,
"CYCU","WHS7_156","PUBLISHED","2010","EUR","UZB","75.1","75.09",,,
"CYCU","WHS7_105","PUBLISHED","2012","EUR","AZE","572.3","572.33",,,
"CYCU","WHS7_108","PUBLISHED","2006","EMR","OMN","529.0","529.05",,,
"CYCU","WHS7_108","PUBLISHED","2008","WPR","NIU","2917.7","2917.71",,,
"CYCU","WHS7_105","PUBLISHED","2000","AFR","TCD","41.4","41.39",,,
"CYCU","WHS7_156","PUBLISHED","1998","AMR","USA","4304.6","4304.55",,,
"CYCU","WHS7_156","PUBLISHED","1996","EUR","KGZ","22.3","22.32",,,
"CYCU","WHS7_156","PUBLISHED","1996","EMR","MAR","51.7","51.72",,,
"CYCU","WHS7_108","PUBLISHED","2006","WPR","SGP","481.3","481.31",,,
"CYCU","WHS7_104","PUBLISHED","2004","WPR","COK","327.8","327.77",,,
"CYCU","WHS7_104","PUBLISHED","2004","WPR","NZL","1571.6","1571.6",,,
"CYCU","WHS7_156","PUBLISHED","1996","EUR","CZE","403.1","403.11",,,
"CYCU","WHS7_104","PUBLISHED","1998","EUR","RUS","79.0","79.04",,,
"CYCU","WHS7_104","PUBLISHED","2003","EUR","ESP","1215.4","1215.42",,,
"CYCU","WHS7_156","PUBLISHED","2004","EMR","LBN","457.6","457.61",,,
"CYCU","WHS7_108","PUBLISHED","2003","AFR","SLE","21.9","21.87",,,
"CYCU","WHS7_156","PUBLISHED","2006","EMR","IRQ","58.4","58.43",,,
"CYCU","WHS7_104","PUBLISHED","1998","EUR","CHE","2115.1","2115.07",,,
"CYCU","WHS7_108","PUBLISHED","1999","EMR","IRQ","1.5","1.47",,,
"CYCU","WHS7_105","PUBLISHED","1998","WPR","WSM","141.6","141.57",,,
"CYCU","WHS7_105","PUBLISHED","2012","WPR","FJI","197.1","197.09",,,
"CYCU","WHS7_105","PUBLISHED","2007","WPR","PNG","87.0","86.95",,,
"CYCU","WHS7_105","PUBLISHED","2000","AFR","MLI","51.1","51.12",,,
"CYCU","WHS7_105","PUBLISHED","2008","AFR","SEN","89.0","88.99",,,
"CYCU","WHS7_108","PUBLISHED","2004","EUR","MDA","88.6","88.64",,,
"CYCU","WHS7_104","PUBLISHED","1995","EUR","HRV","279.6","279.58",,,
"CYCU","WHS7_105","PUBLISHED","1997","AFR","NGA","58.5","58.54",,,
"CYCU","WHS7_104","PUBLISHED","1996","AMR","GUY","39.0","39.02",,,
"CYCU","WHS7_156","PUBLISHED","1998","AMR","KNA","327.9","327.9",,,
"CYCU","WHS7_108","PUBLISHED","2010","EUR","SMR","2692.2","2692.17",,,
"CYCU","WHS7_105","PUBLISHED","1999","AFR","CPV","83.5","83.54",,,
"CYCU","WHS7_108","PUBLISHED","2003","AFR","GNB","12.2","12.23",,,
"CYCU","WHS7_156","PUBLISHED","2005","AFR","LBR","13.3","13.32",,,
"CYCU","WHS7_104","PUBLISHED","2011","EMR","EGY","55.8","55.84",,,
"CYCU","WHS7_156","PUBLISHED","2003","WPR","SGP","823.1","823.11",,,
"CYCU","WHS7_156","PUBLISHED","2010","WPR","NRU","330.4","330.38",,,
"CYCU","WHS7_105","PUBLISHED","2010","EUR","UKR","520.4","520.43",,,
"CYCU","WHS7_108","PUBLISHED","1996","AFR","ERI","7.7","7.65",,,
"CYCU","WHS7_104","PUBLISHED","2010","AFR","ZAF","286.4","286.41",,,
"CYCU","WHS7_105","PUBLISHED","2003","SEAR","MDV","300.4","300.37",,,
"CYCU","WHS7_108","PUBLISHED","1996","EUR","BGR","168.1","168.14",,,
"CYCU","WHS7_105","PUBLISHED","2011","EUR","KGZ","151.6","151.63",,,
"CYCU","WHS7_156","PUBLISHED","1998","EUR","LTU","192.7","192.71",,,
"CYCU","WHS7_156","PUBLISHED","2003","EMR","PAK","15.7","15.72",,,
"CYCU","WHS7_104","PUBLISHED","2009","AFR","GAB","123.8","123.84",,,
"CYCU","WHS7_105","PUBLISHED","2011","WPR","AUS","3970.1","3970.12",,,
"CYCU","WHS7_108","PUBLISHED","2009","WPR","COK","358.4","358.44",,,
"CYCU","WHS7_104","PUBLISHED","2012","WPR","BRN","861.9","861.93",,,
"CYCU","WHS7_108","PUBLISHED","2011","AMR","PAN","866.4","866.4",,,
"CYCU","WHS7_105","PUBLISHED","2009","EUR","BEL","3890.1","3890.07",,,
"CYCU","WHS7_104","PUBLISHED","2009","EUR","MKD","205.0","205.02",,,
"CYCU","WHS7_104","PUBLISHED","2009","EMR","SAU","379.5","379.45",,,
"CYCU","WHS7_108","PUBLISHED","2011","AMR","CAN","3182.6","3182.64",,,
"CYCU","WHS7_156","PUBLISHED","1995","AMR","NIC","57.5","57.49",,,
"CYCU","WHS7_105","PUBLISHED","1997","AMR","PRY","264.0","264.01",,,
"CYCU","WHS7_105","PUBLISHED","1997","AMR","VCT","262.6","262.55",,,
"CYCU","WHS7_105","PUBLISHED","1995","AFR","BWA","249.4","249.44",,,
"CYCU","WHS7_108","PUBLISHED","1996","AMR","BHS","623.1","623.06",,,
"CYCU","WHS7_104","PUBLISHED","1996","EUR","SMR","2007.2","2007.2",,,
"CYCU","WHS7_104","PUBLISHED","1995","EMR","EGY","17.4","17.41",,,
"CYCU","WHS7_108","PUBLISHED","2007","WPR","MHL","309.9","309.87",,,
"CYCU","WHS7_105","PUBLISHED","2004","WPR","NIU","1592.0","1591.99",,,
"CYCU","WHS7_105","PUBLISHED","2012","AFR","CAF","32.2","32.22",,,
"CYCU","WHS7_105","PUBLISHED","2001","AMR","BHS","1451.4","1451.44",,,
"CYCU","WHS7_156","PUBLISHED","1998","WPR","LAO","15.8","15.79",,,
"CYCU","WHS7_105","PUBLISHED","2001","EUR","ARM","136.2","136.24",,,
"CYCU","WHS7_104","PUBLISHED","2002","EUR","EST","197.7","197.7",,,
"CYCU","WHS7_105","PUBLISHED","2004","EMR","SDN","73.5","73.49",,,
"CYCU","WHS7_156","PUBLISHED","1995","AFR","GNQ","21.9","21.87",,,
"CYCU","WHS7_108","PUBLISHED","1997","SEAR","THA","105.9","105.87",,,
"CYCU","WHS7_156","PUBLISHED","2007","EUR","BLR","304.1","304.08",,,
"CYCU","WHS7_108","PUBLISHED","2006","EUR","NLD","3049.8","3049.77",,,
"CYCU","WHS7_105","PUBLISHED","1997","WPR","NIU","308.2","308.16",,,
"CYCU","WHS7_104","PUBLISHED","2008","EUR","CHE","4628.6","4628.56",,,
"CYCU","WHS7_108","PUBLISHED","1995","EUR","POL","299.0","298.96",,,
"CYCU","WHS7_108","PUBLISHED","1999","EUR","KAZ","96.9","96.87",,,
"CYCU","WHS7_105","PUBLISHED","2006","AFR","COG","85.2","85.24",,,
"CYCU","WHS7_108","PUBLISHED","2008","AMR","BRA","368.5","368.55",,,
"CYCU","WHS7_104","PUBLISHED","2007","AMR","PER","112.6","112.61",,,
"CYCU","WHS7_105","PUBLISHED","2004","WPR","SLB","110.2","110.15",,,
"CYCU","WHS7_105","PUBLISHED","1996","EUR","KAZ","167.8","167.8",,,
"CYCU","WHS7_104","PUBLISHED","2001","EMR","TUN","65.5","65.52",,,
"CYCU","WHS7_108","PUBLISHED","1999","AFR","GNQ","72.2","72.23",,,
"CYCU","WHS7_104","PUBLISHED","2000","AFR","LSO","14.4","14.43",,,
"CYCU","WHS7_156","PUBLISHED","1995","SEAR","IND","15.9","15.88",,,
"CYCU","WHS7_105","PUBLISHED","1998","EUR","PRT","1211.9","1211.91",,,
"CYCU","WHS7_104","PUBLISHED","1995","EUR","ESP","815.1","815.05",,,
"CYCU","WHS7_156","PUBLISHED","2010","EMR","ARE","1283.4","1283.36",,,
"CYCU","WHS7_105","PUBLISHED","2003","WPR","CHN","152.5","152.48",,,
"CYCU","WHS7_105","PUBLISHED","2012","EMR","EGY","323.1","323.14",,,
"CYCU","WHS7_156","PUBLISHED","1996","EUR","MCO","2991.4","2991.43",,,
"CYCU","WHS7_156","PUBLISHED","1997","WPR","FSM","148.0","147.96",,,
"CYCU","WHS7_156","PUBLISHED","2004","EMR","DJI","56.8","56.77",,,
"CYCU","WHS7_104","PUBLISHED","1997","EMR","KWT","547.5","547.52",,,
"CYCU","WHS7_108","PUBLISHED","1998","AMR","USA","1843.1","1843.06",,,
"CYCU","WHS7_156","PUBLISHED","2009","AMR","BRB","1025.4","1025.35",,,
"CYCU","WHS7_105","PUBLISHED","2004","AFR","CMR","86.4","86.44",,,
"CYCU","WHS7_105","PUBLISHED","2012","AFR","ZAF","982.3","982.29",,,
"CYCU","WHS7_156","PUBLISHED","2002","AFR","UGA","17.5","17.5",,,
"CYCU","WHS7_104","PUBLISHED","1998","AMR","NIC","26.0","26.02",,,
"CYCU","WHS7_104","PUBLISHED","2003","EMR","LBY","128.9","128.87",,,
"CYCU","WHS7_105","PUBLISHED","2004","WPR","KOR","1127.8","1127.78",,,
"CYCU","WHS7_108","PUBLISHED","2003","AMR","DMA","270.6","270.59",,,
"CYCU","WHS7_108","PUBLISHED","2004","AMR","GTM","86.9","86.85",,,
"CYCU","WHS7_104","PUBLISHED","2012","EUR","CYP","840.9","840.9",,,
"CYCU","WHS7_156","PUBLISHED","2012","AFR","GMB","25.7","25.68",,,
"CYCU","WHS7_156","PUBLISHED","2008","AFR","NER","26.1","26.12",,,
"CYCU","WHS7_108","PUBLISHED","2007","AMR","BRB","917.5","917.54",,,
"CYCU","WHS7_104","PUBLISHED","2000","AMR","ECU","16.5","16.49",,,
"CYCU","WHS7_104","PUBLISHED","1998","EUR","ALB","17.3","17.25",,,
"CYCU","WHS7_156","PUBLISHED","2009","EUR","IRL","5040.4","5040.39",,,
"CYCU","WHS7_104","PUBLISHED","1996","WPR","LAO","10.0","10.04",,,
"CYCU","WHS7_108","PUBLISHED","1998","AFR","TZA","9.1","9.12",,,
"CYCU","WHS7_105","PUBLISHED","2001","AFR","GNB","94.8","94.76",,,
"CYCU","WHS7_156","PUBLISHED","1995","AFR","SYC","349.6","349.61",,,
"CYCU","WHS7_156","PUBLISHED","2007","AMR","CRI","524.6","524.55",,,
"CYCU","WHS7_105","PUBLISHED","2003","WPR","TON","197.8","197.79",,,
"CYCU","WHS7_104","PUBLISHED","2005","SEAR","MDV","139.0","139.04",,,
"CYCU","WHS7_105","PUBLISHED","2012","AMR","LCA","944.9","944.87",,,
"CYCU","WHS7_104","PUBLISHED","1999","EUR","AUT","2043.0","2042.96",,,
"CYCU","WHS7_105","PUBLISHED","2008","EUR","FRA","3773.7","3773.71",,,
